,M,L,Action,Outcome,Reward,Predicted T,Empirical T,q0,q1,Exploration rate
2321,0.6886752305930254,0.977475344941678,0,0.6886752305930254,0.00025075057055801153,1.5803303718566895,1.9843566753117172,139.5540008544922,357.6211242675781,0.6982700000000848
2322,0.9998030331356454,0.7345561678537164,0,0.9998030331356454,0.26506224274635315,1.860363245010376,1.7202015528676617,139.81906127929688,357.6211242675781,0.6981400000000848
2323,0.2391842141592579,0.649052597258153,1,0.649052597258153,0.8649552464485168,1.5734375715255737,1.6169879242336245,139.81906127929688,358.486083984375,0.6980100000000848
2324,0.9348904626261635,0.13426704284049804,0,0.9348904626261635,0.0,1.8365566730499268,0.7354472738602702,139.81906127929688,358.486083984375,0.6978800000000849
2325,0.6305765599206864,0.518824333375838,0,0.6305765599206864,0.6373249292373657,1.5143077373504639,1.4456960648313129,140.45639038085938,358.486083984375,0.6977500000000849
2326,0.891518942879301,0.6680701715628705,1,0.6680701715628705,0.21484418213367462,1.4966531991958618,1.6405061819007145,140.45639038085938,358.700927734375,0.697620000000085
2327,0.44624899471371127,0.4950866928214921,1,0.4950866928214921,0.33380264043807983,1.3076354265213013,1.412236582248718,140.45639038085938,359.03472900390625,0.697490000000085
2328,0.5825010950172945,0.759528613910082,1,0.759528613910082,0.015726035460829735,1.4971542358398438,1.749197711208787,140.45639038085938,359.0504455566406,0.697360000000085
2329,0.5393978788007785,0.9178348185396078,0,0.5393978788007785,1.5168888367611544e-09,1.31015944480896,1.922866330325277,140.45639038085938,359.0504455566406,0.6972300000000851
2330,0.2676986058253311,0.5681495477446351,0,0.2676986058253311,6.329088457750903e-14,0.923124372959137,1.512857989598762,140.45639038085938,359.0504455566406,0.6971000000000851
2331,0.9388375294737001,0.5509006660293133,1,0.5509006660293133,0.2602566182613373,1.3675007820129395,1.4897159896431114,140.45639038085938,359.3106994628906,0.6969700000000851
2332,0.7741298656402776,0.4065302836482343,1,0.4065302836482343,0.9434035420417786,1.257873296737671,1.2797150634180519,140.45639038085938,360.25408935546875,0.6968400000000852
2333,0.16611073106728746,0.776056734579127,0,0.16611073106728746,1.9128468095336618e-25,0.8249011635780334,1.7681274498223194,140.45639038085938,360.25408935546875,0.6967100000000852
2334,0.6144068338525971,0.4703698290935959,1,0.4703698290935959,0.6509128212928772,1.4403139352798462,1.3765327835650365,140.45639038085938,360.9049987792969,0.6965800000000852
2335,0.4169433244316959,0.3158504265794228,0,0.4169433244316959,4.758890170819541e-08,1.4555100202560425,1.127996012486479,140.45639038085938,360.9049987792969,0.6964500000000853
2336,0.21448175171524114,0.4458145411417693,0,0.21448175171524114,0.29924216866493225,1.236034631729126,1.34012079219846,140.75563049316406,360.9049987792969,0.6963200000000853
2337,0.5942209516517115,0.9817883611726279,1,0.9817883611726279,0.6771464943885803,1.9009246826171875,1.9887297484562778,140.75563049316406,361.5821533203125,0.6961900000000854
2338,0.4574265995876027,0.929923943264315,1,0.929923943264315,0.9293877482414246,1.8984527587890625,1.9354882781207425,140.75563049316406,362.51153564453125,0.6960600000000854
2339,0.37136446609218154,0.11601317106612266,1,0.11601317106612266,0.0,1.221826195716858,0.6836290030205208,140.75563049316406,362.51153564453125,0.6959300000000854
2340,0.47696650759824333,0.36929890340224336,1,0.36929890340224336,3.4411400395839564e-09,1.600439190864563,1.2197079078801654,140.75563049316406,362.51153564453125,0.6958000000000855
2341,0.1707369825248024,0.3236460769787652,1,0.3236460769787652,2.083005859812581e-12,1.560567855834961,1.1418314586207055,140.75563049316406,362.51153564453125,0.6956700000000855
2342,0.540791368174299,0.7541136242590786,1,0.7541136242590786,0.74957275390625,1.8091204166412354,1.7429511853912238,140.75563049316406,363.2611083984375,0.6955400000000855
2343,0.8770934736642259,0.3793459803311927,1,0.3793459803311927,2.5188984409396653e-07,1.5769175291061401,1.2361881431688064,140.75563049316406,363.2611083984375,0.6954100000000856
2344,0.3911099835153279,0.4485645611208775,0,0.3911099835153279,0.0058221216313540936,1.5598746538162231,1.3442477247723519,140.76145935058594,363.2611083984375,0.6952800000000856
2345,0.839740702342345,0.24165893675575814,0,0.839740702342345,0.0,1.7793806791305542,0.9866616784187393,140.76145935058594,363.2611083984375,0.6951500000000856
2346,0.10594533209233521,0.2799365925985527,1,0.2799365925985527,2.3068476906473734e-08,1.376815676689148,1.0619318987997404,140.76145935058594,363.2611083984375,0.6950200000000857
2347,0.29900923583903627,0.7401590500157056,0,0.29900923583903627,3.803046274697408e-05,1.3372321128845215,1.7267495732712073,140.76148986816406,363.2611083984375,0.6948900000000857
2348,0.7566954795887667,0.7321461008342087,1,0.7321461008342087,0.11217664182186127,1.5377622842788696,1.7173772574782626,140.76148986816406,363.373291015625,0.6947600000000858
2349,0.13639659200875057,0.8761407123761884,1,0.8761407123761884,0.004136392381042242,1.5674816370010376,1.8786841064351607,140.76148986816406,363.37744140625,0.6946300000000858
2350,0.881109334740549,0.5317942479999367,1,0.5317942479999367,0.6986784934997559,1.4016810655593872,1.4636547561211257,140.76148986816406,364.07611083984375,0.6945000000000858
